ticker,company,sector,price,signal,buy_score,quality_score,composite_score,overheat_score,ev_to_sales,ev_to_fcf,net_debt_to_ebitda,current_ratio,revenue_growth,eps_growth,roic,gross_margin,fcf_margin,change_6m,change_1y
MCO,Moody's Corporation,Financial Services,428.9,WATCH,6,11,17,0,10.259472882001777,26.996266711229946,1.479493670886076,1.1567389514136701,0.08888261851015801,0.2128975265017668,0.2311106524962479,0.6969389051187603,0.3800330242601295,-10.54893,-12.27245
GOOGL,Alphabet Inc.,Communication Services,396.78,AVOID,9,8,17,4,11.480866030056843,75.2987573120334,0.2395676713205219,1.9224466669065008,0.1512636492980361,0.3419434194341942,0.19209650290445626,0.6037423739723499,0.1524708566235807,43.54763,138.75083
DELL,Dell Technologies Inc.,Technology,242.11,AVOID,14,3,17,4,1.6153154008966162,21.445238539172124,2.1804388167230653,0.9104300684379396,0.1880460828528676,0.37634408602150554,0.14570474598773187,0.2010604379150593,0.07532279941517378,81.00329,112.02382
HEI,HEICO Corporation,Industrials,288.84,WATCH,10,7,17,0,9.161112643317958,50.485305306250616,1.7866353242799853,3.0589859363434493,0.16263059376011782,0.3396226415094339,0.10599470107552679,0.40240544532702094,0.1814609734009812,-7.90715,3.61973
CMCSA,Comcast Corporation,Communication Services,24.76,WATCH,11,5,16,0,1.385668383111026,8.513603630750367,1.8922570895190685,0.8653176414074697,-0.00019396917506526255,0.29736211031175064,0.06320967308265169,0.6166814339423837,0.16275932533505752,-9.99636,-30.21421
BLDP,Ballard Power Systems Inc.,Industrials,4.45,AVOID,16,0,16,4,8.154792460493995,-17.753836009337537,6.589599447146692,10.70166788856305,0.4504316588031148,0.7129629629629629,-0.14381469831283958,0.1144368580878513,-0.45932566101235955,46.86469,213.38028
ARRY,"Array Technologies, Inc.",Energy,8.97,WATCH,16,0,16,0,1.0665249628689253,22.050456666437935,-5.078991235145454,2.2525928335591683,0.40219609590230254,0.6256410256410256,0.0473651485238387,0.2230386909947809,0.04836747732722641,9.6577,16.79688
BAC,Bank of America Corporation,Financial Services,49.77,WATCH,9,7,16,0,2.827065008292822,8.738528058762174,3.3806477887978534,0.5363481572397661,-0.004505440826465178,0.1938461538461538,0.046322899708006585,0.631804403774664,0.3235173005433229,-5.39821,11.3672
ALGM,"Allegro MicroSystems, Inc.",Technology,43.1,WATCH,12,4,16,2,9.105264484954432,64.89202354815723,1.3183724318973093,3.4511290046256637,0.22770846034377645,0.7935897435897435,0.023660317620742957,0.4630230896442631,0.14031407848142222,74.42331,56.6703
COHR,"Coherent, Inc.",Technology,382.45,AVOID,16,0,16,4,9.463122712238281,-90.31807605418318,1.6002668858111242,3.0496829753004637,0.23417588421322738,0.717391304347826,0.03915844054980675,0.3699024326556923,-0.10477551256252636,174.49221,386.57761
DLTR,"Dollar Tree, Inc.",Consumer Defensive,89.58,WATCH,14,2,16,0,1.0998260354011478,15.23556913865696,1.8003779498525074,1.0673976336492597,0.10429217510026453,1.4427046263345196,0.10693943774591769,0.364046610824344,0.07218805056718079,-14.4821,3.54872
MRK,"Merck & Co., Inc.",Healthcare,111.38,WATCH,6,10,16,0,4.861479782034668,22.591501476656042,1.9297549797285387,1.2994989794024865,0.011812741553422266,0.07988165680473373,0.13344299776788854,0.7590901468144466,0.21519064534325308,19.86655,46.43702
MO,"Altria Group, Inc.",Consumer Defensive,73.09,WATCH,5,11,16,0,6.560777005088242,16.59786041586455,1.8015560875512995,0.5563221125252765,-0.01491880258266484,-0.3715596330275229,0.33542651250510985,0.6783864313545725,0.3952784781113912,25.60577,24.11275
SYK,Stryker Corporation,Healthcare,306.76,WATCH,8,8,16,0,5.102720512504947,28.209526876175893,1.9616182572614107,2.1121140142517816,0.11157335693737552,0.08015267175572517,0.0978654638435235,0.6366838148001583,0.18088642659279777,-15.31114,-22.18361
QRVO,"Qorvo, Inc.",Technology,92.25,WATCH,11,5,16,0,2.296959025879179,12.433619388104967,0.5007151144713992,3.235764783790268,-0.010877740106066973,5.203389830508475,0.06849088137991262,0.4589083046238471,0.1847377625276708,8.55495,15.83375
REGN,"Regeneron Pharmaceuticals, Inc.",Healthcare,698.25,WATCH,6,10,16,0,4.804331986112228,17.250363761070464,-0.04463089000678863,3.5650488478180002,0.00992113786790593,0.05305623471882645,0.08532936508023474,0.8454516206868817,0.2785061261696024,0.68493151,17.48721
GD,General Dynamics Corporation,Industrials,334.5,WATCH,12,4,16,0,1.7621710071364853,15.29090429801645,0.696708213486737,1.3840637450199202,0.10130773744655881,0.1325126719768284,0.10808942004625441,0.1524122807017544,0.11524308652988403,-2.83224,19.16212
EOG,"EOG Resources, Inc.",Energy,140.26,WATCH,6,10,16,0,3.371100095388153,18.71036245332073,0.3666843303699941,1.929490124023886,-0.03469073487894602,-0.19009725906277633,0.13741139249133089,0.7129201550057488,0.18017289102755182,27.0471,21.43723
CI,Cigna Corporation,Healthcare,285.27,WATCH,15,0,15,0,0.35734911836557004,12.96645474608355,1.9998323694577151,0.818005550697639,0.11262094277702016,0.8204081632653062,0.07594820588516402,0.09300434619923438,0.02755950839017932,5.78877,-11.11423
CDNS,"Cadence Design Systems, Inc.",Technology,347.24,WATCH,4,11,15,0,17.626669444940347,68.15177011463066,0.8978348863198851,1.4706997615731363,0.14123200059294191,0.05141388174807191,0.12189845460067768,0.8885215876025325,0.2586384684549271,10.25942,7.98607
EW,Edwards Lifesciences Corporation,Healthcare,81.38,WATCH,6,9,15,0,7.15713555960974,41.408906837999076,-1.214544441348565,4.420652945351313,0.11547017189079879,-0.7363896848137537,0.12058332946613941,0.7801221543586896,0.1728404854445943,-5.70104,4.33333
ENPH,"Enphase Energy, Inc.",Energy,52.89,WATCH,11,4,15,2,5.03954720706729,48.62797598367662,0.4044301622715108,3.798953055628779,0.1071886817555546,0.7236842105263158,0.039686278340445615,0.44231715793887844,0.10363473093675458,84.41423,4.94048
FISV,"Fiserv, Inc.",Technology,55.33,WATCH,9,6,15,0,2.749262390706496,13.951382054860442,3.353786362030385,1.058245793833803,0.03602854908095424,0.17190388170055448,0.07309945697443894,0.5807017543859649,0.19706021811284968,-12.75623,-66.80067
HCA,"HCA Healthcare, Inc.",Healthcare,423.0,WATCH,10,5,15,0,1.868661569880086,18.007230982717296,3.122525858766441,0.8335237303977567,0.07077602934719487,0.28513695554557705,0.18836121828472735,0.3492302455883123,0.10377284390218358,-10.5046,9.15566
AMD,"Advanced Micro Devices, Inc.",Technology,424.1,AVOID,10,5,15,4,18.417884872109788,80.4552670865407,-0.23891831614162254,2.7249190938511325,0.34337793290672874,1.6435643564356435,0.062196721419592385,0.5028034388850323,0.22892080952635233,71.83258,261.95272
SAN,"Banco Santander, S.A.",Financial Services,11.74,WATCH,9,6,15,0,5.039561332433013,5.740897094674099,13.352037829317721,0.0,-0.07709242623682731,0.14285714285714285,0.00760502354229105,0.5229581746471234,0.8778351622272198,9.2093,51.48387
MPWR,"Monolithic Power Systems, Inc.",Technology,1550.02,AVOID,6,9,15,8,25.39305621404827,119.65547272877932,-1.2334122397827751,4.787055557152773,0.26431018078020935,-0.6512513601741022,0.16265058688876563,0.551750538536196,0.21221809278716575,68.44565,116.6648
DVN,Devon Energy Corporation,Energy,49.49,WATCH,11,4,15,0,2.241496994923555,13.97825909981378,0.8934739617666447,1.0059146599070554,0.10014774844221751,-0.07877461706783376,0.08862044907150708,0.22718585762064022,0.16035594839942668,38.08594,48.79735
